,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,write_delta,was_cached,cache_writes,cache_reads,execution,execution_trigger,triggered_by,network_speed,total_runtime,runtime,size
433,aeec8d7ab1a47bb22d4bf5ea48a139f5,insert,1837690125,0.0,610613,0.012518291982254027,0,1,0.0,8,9A,5A,2024-04-14 19:18:51,0.0,0.0,0.0031023784901758012,0.37,False,False,False,False,1,1,normal,immediate,aeec8d7ab1a47bb22d4bf5ea48a139f5,17179869184.0,0.1153472979035072,0.11685169380857728,
dc16417ab87b2a0777293d4fbc06ed9c,,select,610613,0.06893441321111657,0,0.029550380368496845,0,2,2.0680323963334972,8,"5A,1A",,2024-04-14 19:18:51,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,aeec8d7ab1a47bb22d4bf5ea48a139f5,1250000000.0,0.01526368229382187,0.01526368229382187,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,610613,236.25977045148716,0,0.004145022909660248,0,1,4725.195409029743,8,5A,,2024-04-14 19:18:51,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,aeec8d7ab1a47bb22d4bf5ea48a139f5,1250000000.0,0.002564971018973709,0.002564971018973709,5272318.0
4b2956965d0eceed1934538737e23194,,select,610613,7.423579433365521,0,0.009095902207937143,0,1,148.4715886673104,8,5A,,2024-04-14 19:18:51,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,aeec8d7ab1a47bb22d4bf5ea48a139f5,1250000000.0,0.005036566220103051,0.005036566220103051,1466518.0
125,a676600b115872a909e4821ccb79f03a,insert,108124465,0.0,406229,0.007633521871110247,0,1,0.0,8,1A,5A,2024-04-14 19:19:40,0.0,0.0,0.002068252326783868,0.24,False,False,False,False,1,1,normal,immediate,a676600b115872a909e4821ccb79f03a,17179869184.0,0.013991842233846911,0.013075621127937443,
dc16417ab87b2a0777293d4fbc06ed9c,,select,406229,0.045860729700053345,0,0.029550380368496845,0,2,1.3758218910016005,8,"5A,1A",,2024-04-14 19:19:40,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,a676600b115872a909e4821ccb79f03a,1250000000.0,0.015100174521594519,0.015100174521594519,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,406229,157.1790484164883,0,0.004145022909660248,0,1,3143.580968329766,8,5A,,2024-04-14 19:19:40,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,a676600b115872a909e4821ccb79f03a,1250000000.0,0.002400135262843521,0.002400135262843521,5272318.0
4b2956965d0eceed1934538737e23194,,select,406229,4.93876358616119,0,0.009095902207937143,0,1,98.77527172322378,8,5A,,2024-04-14 19:19:40,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,a676600b115872a909e4821ccb79f03a,1250000000.0,0.004873017275196819,0.004873017275196819,1466518.0
296,256836859579356e5d340cd180b8d663,insert,2488914814,0.0,435606,0.004501432254442387,0,2,0.0,8,"4A,2A",5A,2024-04-14 19:19:43,0.0,0.0,0.0,0.26,False,False,False,False,1,1,normal,immediate,256836859579356e5d340cd180b8d663,17179869184.0,0.15038732321784307,0.15068899081371304,
dc16417ab87b2a0777293d4fbc06ed9c,,select,435606,0.049177210444654215,0,0.029550380368496845,0,2,1.4753163133396265,8,"5A,1A",,2024-04-14 19:19:43,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,256836859579356e5d340cd180b8d663,1250000000.0,0.015123676203843242,0.015123676203843242,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,435606,168.54566405774284,0,0.004145022909660248,0,1,3370.913281154856,8,5A,,2024-04-14 19:19:43,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,256836859579356e5d340cd180b8d663,1250000000.0,0.002423827821986294,0.002423827821986294,5272318.0
4b2956965d0eceed1934538737e23194,,select,435606,5.295916959924897,0,0.009095902207937143,0,1,105.91833919849795,8,5A,,2024-04-14 19:19:43,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,256836859579356e5d340cd180b8d663,1250000000.0,0.004896524875373498,0.004896524875373498,1466518.0
556,835a01daca406a040afb20c67f4e4180,select,265074400,6859.0,0,0.009304475413725073,0,1,137180.0,8,6A,,2024-04-14 19:20:17,2.5875754127897677e-05,0.0005175150825579535,0.002068252326783868,0.02,True,True,False,False,1,0,normal,immediate,835a01daca406a040afb20c67f4e4180,17179869184.0,0.02142792434348543,0.021483652693774977,144039.0
181,1e533742898f116747edd04085241a29,insert,14980579818,0.0,436302,0.019260478494965108,0,1,0.0,8,4A,5A,2024-04-14 19:20:55,0.0,0.0,0.0031023784901758012,0.35,False,False,False,False,1,1,normal,immediate,1e533742898f116747edd04085241a29,17179869184.0,0.8844012879756921,0.8853091273240346,
dc16417ab87b2a0777293d4fbc06ed9c,,select,436302,0.049255784519550976,0,0.029550380368496845,0,2,1.4776735355865294,8,"5A,1A",,2024-04-14 19:20:55,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,1e533742898f116747edd04085241a29,1250000000.0,0.01512423300579188,0.01512423300579188,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,436302,168.81496196039842,0,0.004145022909660248,0,1,3376.299239207968,8,5A,,2024-04-14 19:20:55,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,1e533742898f116747edd04085241a29,1250000000.0,0.0024243891461910587,0.0024243891461910587,5272318.0
4b2956965d0eceed1934538737e23194,,select,436302,5.304378639066387,0,0.009095902207937143,0,1,106.08757278132774,8,5A,,2024-04-14 19:20:55,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,1e533742898f116747edd04085241a29,1250000000.0,0.004897081817529707,0.004897081817529707,1466518.0
111,a7a86d321b9cc7f5598e40977e336a6f,insert,8583524116,0.0,397909,0.010491910672856068,0,1,0.0,8,9A,7A,2024-04-14 19:21:05,0.0,0.0,0.0,0.28,False,False,False,False,1,1,normal,immediate,a7a86d321b9cc7f5598e40977e336a6f,17179869184.0,0.5082733394155139,0.5071067553570172,
7e2e5bf89902e4b3affafd8215ca8dfe,,select,397909,17.25102526033039,0,0.004744801987076934,0,2,517.5307578099117,8,"4A,7A",,2024-04-14 19:21:05,4.3354197216776674e-05,0.0013006259165033003,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,a7a86d321b9cc7f5598e40977e336a6f,1250000000.0,0.002691156018964923,0.002691156018964923,153776.0
639,5376265a8777fbe0ac39fa8482cbcdba,select,0,389.0,0,0.0,0,2,11698.0,8,"4A,2A",,2024-04-14 19:21:58,5.313977769917948e-07,1.5941933309753844e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,5376265a8777fbe0ac39fa8482cbcdba,1250000000.0,0.001423534146080878,0.00171087281045542,
712,4cf6b5c39bae8b4e9c2dd775837c5564,select,1431960304,190796.0,0,0.005086597436657901,0,1,3815954.0,8,3A,,2024-04-14 19:22:47,0.00013324237022950298,0.0026648474045900595,0.001034126163391934,0.02,True,True,False,False,1,0,normal,immediate,4cf6b5c39bae8b4e9c2dd775837c5564,17179869184.0,0.09104855757967985,0.0910179448281108,4006750.0
794,f79e58869fed8bae5d423475e5c60e8f,insert,8281498607,0.0,422481,0.00981540117271224,0,2,0.0,8,"3A,8A",5A,2024-04-14 19:23:39,0.0,0.0,0.002068252326783868,0.29,False,False,False,False,1,1,normal,immediate,f79e58869fed8bae5d423475e5c60e8f,17179869184.0,0.4891972403382626,0.4902146038188847,
dc16417ab87b2a0777293d4fbc06ed9c,,select,422481,0.04769547950640707,0,0.029550380368496845,0,2,1.430864385192212,8,"5A,1A",,2024-04-14 19:23:39,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,f79e58869fed8bae5d423475e5c60e8f,1250000000.0,0.015113176167096315,0.015113176167096315,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,422481,163.4673092124058,0,0.004145022909660248,0,1,3269.346184248116,8,5A,,2024-04-14 19:23:39,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,f79e58869fed8bae5d423475e5c60e8f,1250000000.0,0.002413242505624892,0.002413242505624892,5272318.0
4b2956965d0eceed1934538737e23194,,select,422481,5.136348657148962,0,0.009095902207937143,0,1,102.72697314297923,8,5A,,2024-04-14 19:23:39,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,f79e58869fed8bae5d423475e5c60e8f,1250000000.0,0.004886022194626011,0.004886022194626011,1466518.0
780,5a1dea10ebabae58856c1dbdcea1ec80,insert,842953172,0.0,237499,0.005777078211081221,0,1,0.0,8,8A,6A,2024-04-14 19:24:36,0.0,0.0,0.0,0.15,False,False,False,False,1,1,normal,immediate,5a1dea10ebabae58856c1dbdcea1ec80,17179869184.0,0.0539751345843905,0.055519180924447124,
63b19168043d79d20218005a3338cf37,,select,237499,11.12050026969299,0,0.011253743497622721,0,1,222.41000539385976,8,6A,,2024-04-14 19:24:36,4.6823356181259666e-05,0.0009364671236251933,0.001034126163391934,0.02,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.005817057773215891,0.005817057773215891,1455027.0
6f548a390e487af7720fee4d4b771d7d,,select,237499,26.21478407311278,0,0.006549999315489203,0,1,524.2956814622557,8,6A,,2024-04-14 19:24:36,0.00011037850295417152,0.0022075700590834307,0.0031023784901758012,0.01,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.0034654392661170297,0.0034654392661170297,2182950.0
044fb625f7369dbfd1ad466fb7d351d6,,select,237499,15.224551867669861,0,0.009644653027665564,0,2,456.7365560300958,8,"6A,9A",,2024-04-14 19:24:36,6.410364619501497e-05,0.0019231093858504491,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.0050127032827191,0.0050127032827191,11182196.0
cdc12fd8fd55061f56a266d29ce95a66,,select,237499,1.5513661454510996,0,0.016946521018783762,0,1,31.02732290902199,8,6A,,2024-04-14 19:24:36,6.53209548440667e-06,0.00013064190968813339,0.001034126163391934,0.03,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.008663285772343125,0.008663285772343125,1054263.0
5376265a8777fbe0ac39fa8482cbcdba,,select,237499,0.12620644063777428,0,0.0026064059469395524,0,2,3.7861932191332284,8,"6A,2A",,2024-04-14 19:24:36,5.313977769917948e-07,1.5941933309753844e-05,0.002068252326783868,0.0,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.0014932053033895041,0.0014932053033895041,12081.0
7ace919ef719ae7a3764e9f2ffed20dc,,select,237499,0.0811902870591205,0,0.012296269670253419,0,1,1.62380574118241,8,6A,,2024-04-14 19:24:36,3.4185527963957954e-07,6.8371055927915905e-06,0.0031023784901758012,0.02,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.006338135399123532,0.006338135399123532,32970.0
67207178615965956ecb2e824e7d64da,,select,237499,8.709800402510414,0,0.0022483693510550397,0,2,261.2940120753124,8,"4A,6A",,2024-04-14 19:24:36,3.66729982126679e-05,0.001100189946380037,0.0031023784901758012,0.0,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.0013143998785775021,0.0013143998785775021,330911.0
e0400178f04e05515fd679063f566fb7,,select,237499,0.09256067651500051,0,0.015166521719417143,0,1,1.8512135303000103,8,6A,,2024-04-14 19:24:36,3.8973080524549793e-07,7.794616104909959e-06,0.001034126163391934,0.02,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.007773261614727937,0.007773261614727937,94584.0
b9b2e411af4e8f42352990a93ca1c4d8,,select,237499,1.934259626228481,0,0.008396393133420737,0,1,38.68519252456962,8,6A,,2024-04-14 19:24:36,8.144285349531918e-06,0.00016288570699063838,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.004388228262272089,0.004388228262272089,202314.0
9ca9ab7f1f83c94c404737d6968c58bd,,select,237499,102.56892779798636,0,0.0028576802131483952,0,2,3077.067833939591,8,"0A,6A",,2024-04-14 19:24:36,0.00043187098807989237,0.012956129642396771,0.002068252326783868,0.0,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.0016213830159835876,0.0016213830159835876,926631.0
85ac04310a2a4d9a7cad56329fe91a0e,,select,237499,2.6663802048536716,0,0.006884754309081501,0,1,53.32760409707343,8,6A,,2024-04-14 19:24:36,1.122691129164195e-05,0.000224538225832839,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.003632421149728192,0.003632421149728192,1247253.0
ba692d7b790435f1ed5ae528ddf90878,,select,237499,22.727155180921258,0,0.002935580484548784,0,2,681.8146554276378,8,"0A,6A",,2024-04-14 19:24:36,9.569368789309117e-05,0.0028708106367927354,0.002068252326783868,0.0,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.001658353075722879,0.001658353075722879,849800.0
22f9bb011c127dd9206206082af9eb2c,,select,237499,80.74870796535488,0,0.00423346478687748,0,1,1614.9741593070978,8,6A,,2024-04-14 19:24:36,0.00033999599141619496,0.0067999198283239,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.002308088171732558,0.002308088171732558,4323081.0
f95d0aaf2553c5e008ebb1b67eb280a1,,select,237499,2.165590726190365,0,0.007799794912388105,0,1,43.3118145238073,8,6A,,2024-04-14 19:24:36,9.118315134759999e-06,0.00018236630269519998,0.0031023784901758012,0.01,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.004089933038118252,0.004089933038118252,209580.0
3613d5c5de1086f0a8f881d9dfd7323c,,select,237499,0.0013701063247586692,0,0.014561617300366621,0,1,0.027402126495173384,8,6A,,2024-04-14 19:24:36,5.768893025901874e-09,1.1537786051803749e-07,0.002068252326783868,0.02,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.007470807873201097,0.007470807873201097,1323.0
835a01daca406a040afb20c67f4e4180,,select,237499,6.14546572962157,0,0.009304475413725073,0,1,122.9093145924314,8,6A,,2024-04-14 19:24:36,2.5875754127897677e-05,0.0005175150825579535,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,5a1dea10ebabae58856c1dbdcea1ec80,1250000000.0,0.0048423401506867934,0.0048423401506867934,144039.0
814,3aef33336154d39a8fd3e34ad5f804a1,insert,37792152472,0.0,297426,0.0428028904802653,0,1,0.0,8,3A,7A,2024-04-14 19:25:34,0.0,0.0,0.0,0.42,False,False,False,False,1,1,normal,immediate,3aef33336154d39a8fd3e34ad5f804a1,17179869184.0,2.2241886542887706,2.224619852227134,
7e2e5bf89902e4b3affafd8215ca8dfe,,select,297426,12.894665461397018,0,0.004744801987076934,0,2,386.83996384191056,8,"4A,7A",,2024-04-14 19:25:34,4.3354197216776674e-05,0.0013006259165033003,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,3aef33336154d39a8fd3e34ad5f804a1,1250000000.0,0.00261066158124191,0.00261066158124191,153776.0
518,00f95fa9563ad2d9d0ee11ae2c2023e9,insert,2835695054,0.0,260824,0.012065374359824108,0,1,0.0,8,3A,5A,2024-04-14 19:26:01,0.0,0.0,0.002068252326783868,0.18,False,False,False,False,1,1,normal,immediate,00f95fa9563ad2d9d0ee11ae2c2023e9,17179869184.0,0.1736421471474342,0.17496844172856776,
dc16417ab87b2a0777293d4fbc06ed9c,,select,260824,0.02944540877999038,0,0.029550380368496845,0,2,0.8833622633997116,8,"5A,1A",,2024-04-14 19:26:01,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,00f95fa9563ad2d9d0ee11ae2c2023e9,1250000000.0,0.01498385011449456,0.01498385011449456,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,260824,100.91861517563284,0,0.004145022909660248,0,1,2018.3723035126566,8,5A,,2024-04-14 19:26:01,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,00f95fa9563ad2d9d0ee11ae2c2023e9,1250000000.0,0.0022828660875650747,0.0022828660875650747,5272318.0
4b2956965d0eceed1934538737e23194,,select,260824,3.1709899431032893,0,0.009095902207937143,0,1,63.41979886206578,8,5A,,2024-04-14 19:26:01,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,00f95fa9563ad2d9d0ee11ae2c2023e9,1250000000.0,0.004756663576599616,0.004756663576599616,1466518.0
950,bcddb5e8f77ea20291c7abd290f7a025,select,1360002993,60594.0,0,0.005581140007696795,0,2,1817850.0,8,"0A,6A",,2024-04-14 19:27:53,4.455508278217998e-05,0.0013366524834653995,0.001034126163391934,0.02,True,True,False,False,1,0,normal,immediate,bcddb5e8f77ea20291c7abd290f7a025,17179869184.0,0.08461710452534074,0.08478583613621063,1878444.0
98,338a8c95bea05ceb333a2ff398ad58bf,insert,60423013476,0.0,240018,0.0637491177721407,0,1,0.0,8,6A,5A,2024-04-14 19:28:38,0.0,0.0,0.001034126163391934,0.53,False,False,False,False,1,1,normal,immediate,338a8c95bea05ceb333a2ff398ad58bf,17179869184.0,3.5516092146376175,3.552748942119328,
dc16417ab87b2a0777293d4fbc06ed9c,,select,240018,0.027096540673234564,0,0.029550380368496845,0,2,0.8128962201970369,8,"5A,1A",,2024-04-14 19:28:38,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,338a8c95bea05ceb333a2ff398ad58bf,1250000000.0,0.01496720525624263,0.01496720525624263,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,240018,92.86831034423612,0,0.004145022909660248,0,1,1857.3662068847223,8,5A,,2024-04-14 19:28:38,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,338a8c95bea05ceb333a2ff398ad58bf,1250000000.0,0.0022660860424439074,0.0022660860424439074,5272318.0
4b2956965d0eceed1934538737e23194,,select,240018,2.9180392301466327,0,0.009095902207937143,0,1,58.36078460293265,8,5A,,2024-04-14 19:28:38,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.01,True,True,False,False,0,0,incremental,triggered_by_write,338a8c95bea05ceb333a2ff398ad58bf,1250000000.0,0.0047400145270276375,0.0047400145270276375,1466518.0
60,b60ec0cee1ca6d24bf117caf61bbc7bb,select,5262844606,6326.0,0,0.006328230628466292,0,2,189810.0,8,"1A,4A",,2024-04-14 19:28:46,1.2022175316286442e-06,3.606652594885933e-05,0.001034126163391934,0.04,True,True,False,False,1,0,normal,immediate,b60ec0cee1ca6d24bf117caf61bbc7bb,17179869184.0,0.3113118747094969,0.31119783829517433,196136.0
276,cfdffaa27b6575e5e25fcb4be93761ae,insert,20477648513,0.0,408911,0.024107826617042877,0,1,0.0,8,2A,5A,2024-04-14 19:29:13,0.0,0.0,0.002068252326783868,0.37,False,False,False,False,1,1,normal,immediate,cfdffaa27b6575e5e25fcb4be93761ae,17179869184.0,1.2064340998753158,1.2073609342986193,
dc16417ab87b2a0777293d4fbc06ed9c,,select,408911,0.04616351083349173,0,0.029550380368496845,0,2,1.384905325004752,8,"5A,1A",,2024-04-14 19:29:13,1.1289378577121117e-07,3.3868135731363354e-06,0.004136504653567736,0.04,True,True,False,False,0,0,incremental,triggered_by_write,cfdffaa27b6575e5e25fcb4be93761ae,1250000000.0,0.01510232012910349,0.01510232012910349,99437.0
fb2c6b8cbf092f15d39cb0e6abd3e69a,,select,408911,158.21677395516974,0,0.004145022909660248,0,1,3164.335479103395,8,5A,,2024-04-14 19:29:13,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,cfdffaa27b6575e5e25fcb4be93761ae,1250000000.0,0.002402298296632571,0.002402298296632571,5272318.0
